reward,timestep
-21.140258,132724
-35.768631,132828
-6.360727,132900
-21.577371,133060
-21.39924,133136
-107.870585,133524
-46.629155,133548
-17.925964,133624
-95.128322,133892
-45.451068,134128
-145.653777,134228
-77.44426,134448
-70.631611,134552
-33.518842,134688
-5.232631,134868
-19.961442,134960
-12.084936,135008
-91.669147,135264
-20.6433,135348
-5.108101,135488
10.844878,135644
-597.730221,135704
-44.774379,135808
-525.793611,135828
-8.005334,135884
-23.385551,135936
11.049256,135964
-21.342132,136016
-21.130812,136080
-125.62541,136296
-28.460852,136348
-31.419785,136560
-561.177481,139008
-535.458066,140016
-582.070556,140348
-27.212503,140488
-537.493394,140560
-25.30419,140696
-42.916886,140912
-26.069159,141548
0.799398,141620
-9.529316,141816
-36.269244,142016
-435.015812,143008
-7.783109,143108
2.781698,143460
-553.104783,144016
-225.83094,144540
-524.117047,144696
-94.029042,144840
-13.578748,144904
-30.082265,145040
-11.495335,145100
-115.095906,145348
-51.24315,145432
-20.426643,145528
-17.908793,145544
-11.157625,145684
-31.94318,145764
-39.235747,145844
-5.436514,145924
-37.098562,145992
-507.372736,146016
3.370413,146032
-27.043791,146456
-12.295426,146580
-95.642237,146636
-24.127041,146788
-130.464449,146868
-20.934778,146892
-32.481312,146980
-66.902669,147132
-14.752677,147176
-61.341721,147332
-26.360048,147460
-86.735684,147632
0.923058,147724
-24.583816,147832
-75.842517,147960
-72.353115,148124
-11.749919,148140
-22.381975,148264
-18.763064,148324
-128.792151,148364
15.57432,148516
-514.460484,148540
-33.580178,148548
-0.982067,148668
-27.732038,148844
-85.247289,148864
-58.35767,149064
-67.433344,149136
-15.269747,149220
-16.436748,149248
-41.460685,149488
-8.064614,149664
-31.534009,149812
-11.125938,149988
-69.3723,150012
-5.856286,150404
-63.048788,150748
-31.823569,151008
-147.899701,151600
-26.329975,151804
-25.073878,152008
-16.237044,152404
0.326549,152456
-479.874894,152548
-25.705138,152812
-483.538052,152844
-9.639927,153052
-105.359511,153380
-13.372634,153532
-9.148038,153604
18.116906,153740
-89.604349,153760
-212.208685,153828
-20.178968,153836
-5.942707,154028
-29.344273,154264
-63.735842,154308
-490.135258,155008
-33.375673,155580
-36.95782,155852
-32.454713,156088
-23.296636,156320
-453.042255,157828
-442.922774,158264
-403.316211,158308
-74.945283,158732
-154.698798,159152
-159.304754,159156
-23.546507,159248
22.065356,159644
-473.159732,160320
-123.677142,160464
-44.556795,160616
10.619412,160660
-51.153072,161236
-32.592711,161340
-34.044096,161544
-438.583865,163248
7.569969,163844
-372.924073,164320
-19.48039,164568
-412.403595,164616
-29.124806,164740
-16.524317,164856
-9.373389,164984
-38.430379,165044
-8.998877,165052
-11.61408,165192
-41.995168,165488
-402.765647,165544
-31.890679,166000
-82.205947,166076
-19.461182,166200
-20.348938,166312
-86.141826,166948
-20.975982,167120
-6.258415,167268
8.370036,167292
1.501703,167348
-22.056505,167508
-445.260973,167844
-25.811955,167884
-13.735045,168000
-56.300604,168016
-50.218714,168184
-6.088414,168384
15.218495,168420
-51.20147,168764
-21.046974,168792
-30.971969,168904
-19.066774,168968
-0.090715,169136
-452.071322,169192
-8.259469,169240
-50.399475,169416
-7.126567,169436
-6.665661,169524
5.46981,169640
-1.832552,169748
-75.476153,169828
-29.901448,169964
-12.13514,170032
-9.197849,170064
-24.145162,170444
-31.514488,170552
-22.640354,170572
-41.32436,170764
-129.55197,170972
-39.416596,171368
2.431364,171576
-34.897962,171728
-468.556513,173240
-1.732298,173296
-2.567082,173412
-10.63706,173540
-9.404587,174196
-358.062649,174572
7.88081,174728
-384.164056,174764
-4.339577,174796
-10.720462,174844
2.69983,174904
-6.922222,174980
-81.649944,175044
-20.197668,175056
-25.180025,175108
-7.793976,175216
-2.418801,175248
-97.051198,175580
-89.974515,175612
-450.803393,175728
-65.74572,176152
9.228337,176364
7.112911,176452
-125.144569,177940
-24.245318,178456
-72.458612,178956
1.807893,179016
-8.822202,179084
-399.157677,179248
-410.299421,179580
-391.438766,179612
-29.705761,179660
-34.116798,179688
-10.094228,179724
-17.969627,179828
-18.042905,179892
-16.452903,180044
-74.121518,180048
-1.368625,180120
6.033631,180244
-4.979658,180340
-2.015817,180444
-8.891541,180468
