model_name,average_reward
SAC_0_30000_Pusher-v4_333_100_25_1_buffer=96,-73.46591871571907
SAC_0_30000_Pusher-v4_333_100_25_1_buffer=97,-67.35630761872909
SAC_0_30000_Pusher-v4_333_100_25_1_buffer=89,-72.82606353511706
SAC_0_30000_Pusher-v4_333_100_25_1_buffer=87,-70.84710380267558
SAC_0_30000_Pusher-v4_333_100_25_1_buffer=81,-67.58841911371239
SAC_0_30000_Pusher-v4_333_100_25_1_buffer=72,-67.55306473913043
SAC_0_30000_Pusher-v4_333_100_25_1_buffer=99,-69.8854080367893
SAC_0_30000_Pusher-v4_333_100_25_1_buffer=73,-72.94247939464883
SAC_0_30000_Pusher-v4_333_100_25_1_buffer=90,-68.08977373913044
SAC_0_30000_Pusher-v4_333_100_25_1_buffer=91,-72.23714239464884
SAC_0_30000_Pusher-v4_333_100_25_1_buffer=85,-68.03262773244147
SAC_0_30000_Pusher-v4_333_100_25_1_buffer=95,-68.23420323745817
SAC_0_30000_Pusher-v4_333_100_25_1_buffer=98,-67.92282185284282
SAC_0_30000_Pusher-v4_333_100_25_1_buffer=66,-67.97683383277592
SAC_0_30000_Pusher-v4_333_100_25_1_buffer=92,-74.41283026086955
SAC_0_30000_Pusher-v4_333_100_25_1_buffer=75,-73.1399266555184
SAC_0_30000_Pusher-v4_333_100_25_1_buffer=100,-73.14032102675586
SAC_0_30000_Pusher-v4_333_100_25_1_buffer=67,-67.95544947491638
SAC_0_30000_Pusher-v4_333_100_25_1_buffer=94,-68.99985384615384
SAC_0_30000_Pusher-v4_333_100_25_1_buffer=70,-69.19062932441472
SAC_0_30000_Pusher-v4_333_100_25_1_buffer=76,-69.97446842809364
