model_name,average_reward
PPO_0_30000_Pusher-v4_111_222_333_444_buffer=58,-116.95061070370372
PPO_0_30000_Pusher-v4_111_222_333_444_buffer=90,-117.01323498765433
PPO_0_30000_Pusher-v4_111_222_333_444_buffer=63,-117.04921303703702
PPO_0_30000_Pusher-v4_111_222_333_444_buffer=67,-117.13449165432097
PPO_0_30000_Pusher-v4_111_222_333_444_buffer=99,-117.18574039506174
PPO_0_30000_Pusher-v4_111_222_333_444_buffer=87,-116.99274499999999
PPO_0_30000_Pusher-v4_111_222_333_444_buffer=75,-117.07495811111112
PPO_0_30000_Pusher-v4_111_222_333_444_buffer=94,-116.99295461728394
PPO_0_30000_Pusher-v4_111_222_333_444_buffer=54,-117.01540308641977
PPO_0_30000_Pusher-v4_111_222_333_444_buffer=95,-117.27004386419755
PPO_0_30000_Pusher-v4_111_222_333_444_buffer=51,-117.00090414814815
PPO_0_30000_Pusher-v4_111_222_333_444_buffer=64,-117.17262513580248
PPO_0_30000_Pusher-v4_111_222_333_444_buffer=72,-117.6759062222222
PPO_0_30000_Pusher-v4_111_222_333_444_buffer=78,-117.1657527777778
PPO_0_30000_Pusher-v4_111_222_333_444_buffer=86,-117.0195109382716
PPO_0_30000_Pusher-v4_111_222_333_444_buffer=60,-117.55481690123456
PPO_0_30000_Pusher-v4_111_222_333_444_buffer=82,-117.53916128395062
PPO_0_30000_Pusher-v4_111_222_333_444_buffer=59,-116.87721037037038
PPO_0_30000_Pusher-v4_111_222_333_444_buffer=100,-116.98142337037036
PPO_0_30000_Pusher-v4_111_222_333_444_buffer=92,-116.92889727160492
PPO_0_30000_Pusher-v4_111_222_333_444_buffer=98,-117.12064179012347
