reward,timestep
-89.421085,100480
-30.015571,100576
-3.674262,100712
-697.399522,101008
-115.789408,101032
-37.670719,101176
-44.131892,101268
-702.793624,101388
-21.34079,101484
-45.43731,101548
-11.522896,101652
-38.012262,101704
-20.535809,101720
-0.535901,101864
-668.317393,101868
-20.505586,102020
-14.182684,102080
-10.525534,102228
-209.27196,102420
-111.874622,102716
-79.917644,102788
-111.436583,103072
-43.734525,103100
-83.920865,103172
-18.106289,103360
-11.761902,103512
-114.44404,104228
-88.962806,104704
-28.15661,104924
-97.675728,105520
-704.862521,105720
-31.664689,105728
-0.80854,105780
-24.007168,105856
-8.371901,105876
-5.951243,105940
-663.487337,107072
-10.034394,107124
-729.006159,107172
-292.629811,107264
-5.989113,107408
-34.748353,107416
-38.992582,107428
-17.982484,107496
-9.544268,107548
-46.053509,107576
-70.701386,107616
-20.808915,107740
-138.572554,108788
-23.955673,109148
-10.33748,109220
-21.78376,109292
-34.272687,109420
-33.323307,109548
-678.398108,109876
-8.597003,109952
-14.398341,110084
-51.605335,110128
-112.329029,110424
-14.432433,110468
-32.186359,110520
-34.754597,110648
-1.261533,110740
-64.948012,110768
-54.149742,111060
-51.123343,111244
-3.355052,111368
-25.068059,111380
-22.264976,111456
-613.867959,111548
-15.749293,111608
-566.005008,111740
-61.153501,111832
-34.666775,111872
-39.746297,111928
-35.964594,111976
-36.942405,112008
-20.03427,112088
-8.306338,112132
-22.756857,112296
-64.253738,112300
-81.514912,112320
2.645465,112412
-33.437234,112500
-25.198553,112508
-43.767512,112708
-75.400688,112848
-43.108004,113044
-7.83872,113108
-141.140834,113164
-29.34131,113276
-38.528913,113360
-31.443683,113632
-29.19985,114012
-53.478669,114664
-44.678636,114932
-66.844819,115100
-67.230399,115404
-68.882143,115820
-640.325004,116412
-2.465285,116516
-72.575137,116668
-606.74536,116708
-40.453643,116740
-41.137791,116824
-30.503401,116960
-76.799504,117008
-51.030262,117128
1.567052,117168
-96.13986,117268
-619.862228,117276
-30.946008,117308
-17.728897,117328
1.193532,117392
-55.928584,117480
-2.204358,117532
-51.799372,117584
-27.38146,117776
-49.957025,118260
-18.884736,118376
-224.110889,118584
-54.846123,118628
0.853278,118724
-36.762669,118876
-23.942979,119332
-54.296562,119588
-35.820543,119808
-7.904491,119880
-15.616626,119944
-554.907515,121392
-632.000523,121584
-21.523161,121716
-38.955905,121724
-35.304514,122012
-5.201541,122088
-89.971897,122180
-10.414173,122272
-28.627073,122284
-17.57689,122400
-41.397343,122588
-72.918964,122660
-590.246869,122724
-44.106051,122872
-63.123664,122964
-41.264927,123240
-21.542564,123268
-58.765172,123304
-33.786822,123436
-28.275994,123524
-16.980807,123604
-85.101672,123696
-37.741571,123716
-10.71596,123792
-48.090932,123852
-1.85844,123884
-17.428533,123924
-612.84916,123944
-13.774184,123984
-18.970535,124064
4.801839,124140
-27.363232,124248
-54.202484,124284
-29.974763,124340
-3.160086,124424
-66.338293,124440
-40.896325,124448
-13.254084,124560
-23.211729,124612
-13.573325,124688
-31.245005,124992
-87.131146,125096
-98.038628,125100
-19.36132,125164
-13.328857,125228
-50.731674,125296
-20.561877,125340
-42.26583,125704
-58.910233,125836
-82.822141,125908
-48.707476,126060
-1.316363,126076
-6.849927,126212
-71.143685,126364
-109.916235,126400
-52.282857,126636
-60.061256,126792
-3.773694,126808
-37.222064,126948
-59.987092,126992
-14.315688,127064
-72.12053,127124
-34.092054,127204
-45.511108,127388
-7.856985,127396
-77.028629,127972
-4.532192,128084
-112.154648,128100
-12.890664,128236
-65.231409,128300
-595.79642,128340
-14.025948,128344
-34.734621,128492
-19.062973,128628
-9.800743,128736
-41.497767,128880
-56.254987,129204
-93.477615,129240
-7.76882,129248
-7.904797,129324
-10.786744,129428
-13.521151,129516
-59.955585,129536
-33.919951,129764
-53.900522,129776
-4.381391,129852
-11.657352,129992
-71.35784,130156
-36.121684,130384
-71.745223,130640
-53.996185,130716
-594.425696,131064
-21.025813,131148
10.046877,131300
-78.69033,131528
-26.814517,131568
-51.696674,131772
