reward,timestep
-13.145669,24120
2.14473,24192
-995.02984,26348
-83.40017,26652
-22.713766,26732
-37.777483,26916
-96.785144,27196
-33.298564,27296
-985.069702,27456
-1028.063169,27460
-88.588085,27512
-6.835188,27636
-98.134072,27752
-79.950835,27840
-57.542588,27932
-11.227062,27992
-90.144086,28024
-13.836621,28092
-22.41372,28096
-79.480636,28112
-3.158742,28136
-4.528801,28172
-981.899396,28192
-48.169084,28256
-18.871382,28260
-126.625067,28932
-28.442355,29048
-159.758584,29744
-140.153723,30172
-135.628072,30604
-19.355037,30760
-204.24817,31388
-1004.556266,32136
-1055.020148,32192
-989.128642,32260
-39.203165,32328
-49.974945,32420
-12.325813,32448
-19.696535,32504
-35.910186,32560
-101.209843,32900
-68.846475,32924
-24.132566,32960
-89.601893,33160
-47.790077,33372
-25.947376,33464
-27.26887,33564
-985.412793,35388
-11.395728,35472
-70.82641,35692
-955.573647,36136
-118.094301,36176
-23.297866,36256
-26.332688,36280
-105.846001,36720
-3.253448,36852
-957.253391,36960
-21.889149,37060
-83.717359,37416
-25.645064,37464
-945.362232,37564
-19.816555,37624
-19.285052,37664
-28.174466,37708
-32.807228,37864
-11.019556,37916
-103.019785,38064
-10.780042,38140
-24.796565,38212
-13.065768,38368
-35.865165,38556
-11.428107,38752
-135.619726,38756
-18.305119,38836
-36.309896,38920
-96.015965,39316
-138.392545,39544
-9.346659,39576
-10.887763,39628
-25.218714,39704
-124.343478,40056
-58.635092,40192
-151.96747,40208
-955.152354,40256
-33.791389,40324
-36.674533,40492
-77.764763,40508
-46.878462,40548
-30.724706,40588
-50.183737,40772
-971.378718,40852
-11.975736,40900
-15.398745,40924
-143.148429,41404
-124.671597,41608
-111.967399,41756
-53.077087,41828
-20.30805,41912
-31.891918,42212
-63.081361,42244
-22.222059,42300
-915.677704,44492
-955.842486,44548
-55.795631,44652
-29.375706,44664
-18.518247,44728
-64.813311,45036
-44.75115,45220
-38.116837,45312
-52.506073,45440
-5.795816,45592
-75.075044,45852
-24.512799,45928
-23.228152,46080
-882.947124,46244
-865.617941,46300
-75.065047,46356
-6.779606,46444
-34.691375,46604
-41.745002,46752
-126.786045,46908
-49.255327,47072
-168.811969,47080
-57.139869,47224
-88.158145,47440
-18.455451,47544
-12.670933,47604
-62.458137,47804
-17.406672,47872
-934.198332,48728
-20.689193,48820
-796.21919,51072
-14.030421,51144
-892.4464,51224
-53.632334,51396
-89.223196,51584
-6.58435,51628
-130.593492,51672
-44.8898,51820
-899.199056,51872
-85.444558,51900
-35.327681,52004
-51.391157,52436
-881.478104,52820
-173.698959,52864
9.781524,52936
-73.885329,52968
-49.16755,53028
-15.516182,53084
-36.839992,53228
-38.985631,53272
-8.593749,53280
-58.147358,53396
-63.002406,53424
-35.370022,53460
-58.185614,53780
-138.134204,53988
-31.797148,54364
-40.954709,54624
-77.697174,54980
-122.780617,55496
-45.424889,55768
-831.563818,55900
-23.009417,55916
-12.280189,56148
-24.110828,56268
-6.096341,56348
-65.576353,56560
-108.585592,56604
-51.242829,56684
-110.122385,57172
-1.43787,57308
-898.716691,57424
-20.266712,57528
-39.750964,57560
-10.342548,57688
-877.579977,57780
-84.985149,57828
-10.907677,57856
-35.070768,57952
-20.133071,58420
-912.783856,60684
-831.456439,61688
-26.371811,61780
-851.073952,61828
-29.713412,62016
-11.0386,62068
-831.842993,62420
-175.388745,63560
-134.059713,63964
-33.39121,64168
-23.751483,64272
-41.629798,64512
-15.40425,64632
-824.648247,64684
-17.627869,64700
-0.272551,64792
-67.486119,65004
-70.710872,65076
-47.633225,65208
-49.115798,65436
-43.940404,65700
-120.298521,65804
-809.075317,65828
-8.387034,65852
-44.078536,65964
-20.053699,65984
-11.53626,66008
-898.22512,66068
-37.689629,66180
-10.235229,66264
-110.092004,66620
-53.242468,66816
-189.676363,66884
-14.977677,66948
-11.923149,66960
-34.882579,67072
-18.775369,67088
-69.552609,67264
-56.505626,67340
-96.937787,67616
-74.33588,67752
-20.297949,67772
-19.100229,67856
-21.307847,67976
-80.78889,68156
-52.022783,68468
-128.925012,68884
-3.227083,68924
-204.225849,69028
-49.669182,69092
-31.758117,69256
-64.848332,69372
-57.272188,69536
-19.405175,69640
-794.742547,69984
-56.272567,70016
-756.370704,70068
-47.389026,70276
-166.277749,70288
-27.233154,70364
-112.544121,70732
-352.371149,71596
2.445633,71684
-16.980665,71836
-102.62224,72216
-772.477713,73984
-27.673387,74108
-14.46977,74216
-858.553215,74276
-58.782581,74444
-794.460199,74732
-74.321332,75052
-176.300056,75832
-58.99105,76172
-791.699229,76216
-2.317669,76244
-46.251048,76512
-67.740563,76612
-16.854725,76664
-91.496998,77196
-222.648358,77292
-24.590037,77324
